Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Berlina,d45d5ac6-ae8d-4e0f-9c1b-05479fe7d1eb,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,4,2,Giallo,6,Euro 6d,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Giallo,"Stoffa, Nero",Metallizzato,1165,,,Sì,,2020,
Berlina,1fd8c1e3-9d65-42d5-85bc-4c851f9c0ed2,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,4,2,Grigio,6,Euro 6d,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,1165,,,Sì,,2020,
Berlina,2b2fae17-6a32-4880-a99b-66fe33af1235,Benzina,Manuale,KM0,Renault,Megane,5,,1332,,4,Grigio,,,,,Grigio,,Metallizzato,,,,,,2020,
Berlina,535a8cea-77d0-4f10-9bf1-cbe5010f1c75,Benzina,Automatico,KM0,Volkswagen,Polo,5,anteriore,999,5,3,Nero,7,Euro 6d-TEMP,106 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1145,,1,,,2020,
Berlina,5ecdfa33-85c6-474d-9221-53dac42ec95f,Benzina,Manuale,KM0,Renault,Twingo,5,posteriore,999,4,3,Rosso,5,Euro 6d-TEMP,100 g CO2/km (comb.),"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",Rosso,,Metallizzato,989,60 mese,,Sì,,2019,
Berlina,6dc86057-7e58-4c2c-8c8a-7b9eb9c8faf8,Benzina,Manuale,KM0,Lancia,Ypsilon,5,,1242,4,4,Giallo,5,,,,Oro,,Metallizzato,,,,,Sì,2020,
Berlina,ef632e3d-e95a-4726-aa2c-b1dc631529a2,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Arancione,5,,111 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Arancione,"Stoffa, Nero",Base,1015,24 mese,,Sì,Sì,2020,
Berlina,a3de50a5-f9a5-4dab-a07c-cc4fe210af99,Benzina,Manuale,KM0,Fiat,New Panda,5,anteriore,1242,4,4,Grigio,5,,,,Grigio,,Metallizzato,,,,,,2020,
Berlina,1e2121e4-ad73-4f1e-8154-9dc35d0f7867,Benzina,Manuale,KM0,Fiat,New Panda,5,anteriore,1242,4,4,Arancione,5,,111 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Arancione,"Stoffa, Nero",Base,1015,24 mese,,Sì,Sì,2020,
Berlina,8810b7fa-2885-4618-8940-3dff9fc15098,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Grigio,5,,,,Grigio,"Stoffa, Nero",Base,,,,,,2020,
Berlina,0b6cf074-f3d0-4dde-9a27-9799d3b96e6d,Benzina,Manuale,KM0,Ford,Focus,5,anteriore,999,5,3,Grigio,6,,97 g CO2/km (comb.),"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,84 mese,,,,2020,
Berlina,cd410f7b-cc1a-4421-a684-e26df3193d2f,Benzina,Manuale,KM0,Audi,A3,4,anteriore,1498,5,4,Grigio,6,,120 g CO2/km (comb.),"5,4 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",0c grigio monsone metalli,"Stoffa, Nero",Metallizzato,,Sì,,,,2019,
Berlina,cdffe192-1c43-4291-b65e-7f765d23c066,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,4,4,Grigio,5,Euro 6d-TEMP,119 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Grigio,"Stoffa, Grigio",Metallizzato,1040,22 mese,,Sì,,2020,
Berlina,71abd08e-750f-4820-b121-8843059055f0,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Blu/Azzurro,,Euro 6,111 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,3 l/100 km (extraurbano)",BLU MEDITERRANEO,,,,,,,,2020,
Berlina,6dc05736-47c1-4607-85f3-9f160504df26,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,4,2,Giallo,,Euro 6,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
5,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",GIALLO SOLE,,,,,,,,2020,
Berlina,3e1067df-725c-4f60-8225-4250c8e049a2,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,4,4,Bianco,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco,,Base,,24 mese,,,,2020,
Berlina,3b582e47-d117-4189-8e45-3e73deb7ae5e,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,4,4,Grigio,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,,24 mese,,,,2020,
Berlina,dab063bb-4e8d-45e0-806a-dec2d1bf860a,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,,Metallizzato,1320,24 mese,,,,2020,
Berlina,17168f17-accb-4adf-84d1-d9f0adc0132e,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco,,Base,1320,24 mese,,,,2020,
Berlina,2f898f03-f865-4de4-bd32-6b8b007c33ae,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,,Base,1320,24 mese,,,,2020,
Berlina,9775a640-9e55-41a0-b044-47d9592910ac,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Grigio,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,09c7e222-5e0e-46de-b6c8-2a17fa13271c,Benzina,Manuale,KM0,Nissan,Qashqai,5,anteriore,1332,5,4,Nero,6,Euro 6,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Nero,,Metallizzato,1375,36 mese,,,,2019,
Berlina,be4a996a-d769-418e-a6ab-089984b66f90,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Grigio,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,d2606632-30fc-4043-9347-eab88b9af687,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Grigio,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,5218ba21-ca30-4089-afe3-653c49d708d9,Benzina,Manuale,KM0,Dacia,Duster,5,anteriore,999,5,3,Rosso,5,Euro 6,125 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bordeaux,"Stoffa, Grigio",Metallizzato,1312,24 mese,,,,2019,
Berlina,3e150984-69f1-443e-b210-95e3dbaf0056,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,a93ff54d-2bc6-4116-957e-8079c5bb6aeb,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco,,Base,1320,,,,,2020,
Berlina,2fac4125-dd7c-45d3-99b5-6aacb6b4dd67,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,dcaad52a-8470-491d-92fc-98ad5cda1242,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Nero,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,,Metallizzato,1320,24 mese,,,,2020,
Berlina,0e7eb3f4-289d-45e7-bda2-81b5a10b7c6b,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Grigio,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1320,24 mese,,,,2020,
Berlina,072d01a3-3aa6-4d68-bd7f-fd1c5b7cf2e9,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,,Base,1320,24 mese,,,,2020,
Berlina,e5fc9d7f-0ca3-41c7-9f64-b89a152c2ff0,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Nero,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Nero,,Metallizzato,1320,24 mese,,,,2020,
Berlina,a74b1dd6-d9a4-4b19-9e2e-c51beca795af,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Nero,6,Euro 6,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero Perla,,Metallizzato,1315,Sì,,,Sì,2020,
Berlina,b55fde5b-54a2-4f09-99fe-5344678de5cc,Benzina,Automatico,KM0,Skoda,Scala,5,anteriore,999,5,3,Bianco,,Euro 6,115 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco Luna Metallizzato,,Metallizzato,,24 mese,1,,,2020,
Berlina,2d21dedf-424a-4203-a261-8b0ad30806af,Benzina,Manuale,KM0,Skoda,Scala,5,anteriore,999,5,3,Grigio,,Euro 6,111 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio Acciaio,,,,24 mese,1,,,2020,
Berlina,faf18d46-8e80-4799-a217-8bed57073558,Benzina,Automatico,KM0,Skoda,Scala,5,anteriore,1498,5,4,Bianco,7,Euro 6,115 g CO2/km (comb.),"5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco Luna Metallizzato,,Metallizzato,,24 mese,1,,,2020,
Berlina,8d727959-86a9-4f0b-a61f-1800539c0b18,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,4,4,Bianco,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,,18 mese,,,,2020,
Berlina,ae693a07-9b2d-4548-893d-8cf347806d9c,Benzina,Manuale,KM0,Fiat,New Panda,5,anteriore,1242,5,4,Grigio,5,Euro 6,119 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,Nero,Metallizzato,865,24 mese,,,Sì,2020,
Berlina,012c4347-7af8-4f5a-91e7-3123feda6ab5,Benzina,Automatico,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Grigio,7,,95 g CO2/km (comb.),"5 l/100 km (comb.)
6,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2019,
Berlina,ad92212c-9831-4b1a-b847-57fb6191d670,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",GRIGIO COLOSSEO,"Stoffa, Nero",Metallizzato,1270,,1,,Sì,2020,
Berlina,14d6d833-736b-4a02-a8d1-e3944ddfcd9e,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,1368,5,4,Bianco,6,Euro 6,132 g CO2/km (comb.),"6,6 l/100 km (comb.)
8,6 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,,,,,,2020,
Berlina,38d6ea42-044d-4755-932f-59c8ae1f51d2,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,4,4,Bianco,5,Euro 6,120 g CO2/km (comb.),"5,2 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,,,,,,2020,
Berlina,f1ebdb5c-fdac-4bb6-8616-2018a137297b,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,4,2,Verde,6,Euro 6,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Verde,"Stoffa, Grigio",,,,,,,2020,
Berlina,386d27db-fc5a-4594-8f42-11b169481d5e,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Grigio,6,Euro 6d-TEMP,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1315,24 mese,,,Sì,2020,
Berlina,eceb1d19-5000-4328-91a0-eb99891c4e49,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Grigio,6,Euro 6d-TEMP,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio scuro,"Pelle parziale, Nero",Metallizzato,1315,24 mese,,,Sì,2020,
Berlina,25193f49-a421-46bd-a82d-d1bdb8a817a5,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Nero,6,Euro 6d-TEMP,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1315,24 mese,,,Sì,2020,
Berlina,16095af0-7b46-4523-bb16-453af5485357,Benzina,Manuale,KM0,Volkswagen,Polo,5,anteriore,999,5,3,Rosso,5,Euro 6d-TEMP,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
6 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1105,24 mese,1,,Sì,2019,
Berlina,77ec946a-9fff-4beb-8ba7-3864fb856f79,Benzina,Manuale,KM0,Citroen,C4 Cactus,5,anteriore,1199,5,3,Bianco,6,Euro 6,106 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,8 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,,,,,1,,,2020,
Berlina,59c6f778-8192-48b9-ad3f-bc258275e6a4,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6d-TEMP,123 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",bianco gelato,"Pelle parziale, Nero",,960,24 mese,1,Sì,Sì,2020,
Berlina,35d13cb2-c769-4c41-a0f8-28f491ece63d,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6d-TEMP,135 g CO2/km (comb.),"6,5 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1385,,1,Sì,,2020,
Berlina,8bb27dcb-6349-4639-9297-126edd68c678,Benzina,Automatico,KM0,SEAT,Leon,5,anteriore,1498,5,4,Nero,7,Euro 6d-TEMP,95 g CO2/km (comb.),"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,2 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1374,40 mese,1,,Sì,2019,Sì
Berlina,2ef49ae1-a8a8-42f1-aab5-2738f6abd99d,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Argento,6,,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Berlina,f66f7319-ecb8-47c3-b107-d388c12a2ad2,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Blu/Azzurro,6,,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Berlina,608783f2-2d02-44b2-bdf0-357d21805d4a,Benzina,Manuale,KM0,Volkswagen,Golf,5,anteriore,1498,5,4,Nero,6,,108 g CO2/km (comb.),"4,7 l/100 km (comb.)
6,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Berlina,2a5ecec9-5ca7-49ec-bee0-b43379378990,Benzina,Automatico,KM0,Audi,A3,5,anteriore,1498,5,4,Nero,7,Euro 6d-TEMP,109 g CO2/km (comb.),"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,1395,24 mese,1,,,2020,
Berlina,ade3a3cd-e5b9-4580-a9d7-b72e84f45ceb,Benzina,Manuale,KM0,Audi,A3,5,anteriore,1498,5,4,Bianco,6,Euro 6d-TEMP,111 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco Perla,Pelle parziale,Metallizzato,1355,24 mese,1,,,2020,
Berlina,9c67a5b5-fd19-4662-a42a-399e6eedc6ae,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,5,4,Grigio,5,Euro 6d-TEMP,119 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",GRIGIO PIETRA,"Stoffa, Nero",Metallizzato,1040,,1,Sì,,2020,
Berlina,095ca66c-21d8-4878-b84f-a6b350a9826d,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,1242,5,4,Bianco,5,Euro 6d-TEMP,119 g CO2/km (comb.),"5,3 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",BIANCO,"Stoffa, Nero",,1040,,1,Sì,,2020,
Berlina,b27eed8a-7d6e-43d5-a75a-83d882554f3e,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,4,5,4,Verde,6,Euro 6,133 g CO2/km (comb.),"4,7 l/100 km (comb.)
7,9 l/100 km (urbano)
5,9 l/100 km (extraurbano)",VERDE TOSCANA,"Pelle parziale, Nero",,1195,22 mese,1,,,2020,Sì
Berlina,d5e89f38-374c-422c-b2f7-a97f54d91e1e,Benzina,Manuale,KM0,Renault,Clio,5,anteriore,3,5,3,Rosso,5,Euro 6,118 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,5 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Red Flamme,"Stoffa, Nero",,1090,23 mese,1,Sì,Sì,2020,Sì
Berlina,b926f276-a74a-4158-bc79-5445511576dd,Benzina,Manuale,KM0,Renault,Clio,5,anteriore,3,5,3,Grigio,5,Euro 6,118 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,5 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Grigio Titanio,"Stoffa, Nero",,1090,23 mese,1,Sì,Sì,2020,Sì
Berlina,77b10a9b-f6da-4149-964e-e77a17c1ccb7,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,4,5,4,Verde,6,Euro 6,133 g CO2/km (comb.),"4,7 l/100 km (comb.)
7,9 l/100 km (urbano)
5,9 l/100 km (extraurbano)",VERDE TOSCANA,"Pelle parziale, Nero",,1195,22 mese,1,,,2020,Sì
Berlina,7e261493-5f68-4b87-bb22-58bc5aeef908,Benzina,Manuale,KM0,Renault,Clio,5,anteriore,3,5,3,Rosso,5,Euro 6,118 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,5 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Red Flamme,"Stoffa, Nero",,1090,23 mese,1,Sì,Sì,2020,Sì
Berlina,ff099f92-088e-40ce-9c4a-d2a5767502a6,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Grigio,5,Euro 6,114 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Grigio",Base,,23 mese,,,,2020,
Berlina,32b57019-99bd-475d-b1a5-706e67afd895,Benzina,Manuale,KM0,Fiat,Panda,,4x4,875,4,,Bianco,,,,,Bianco,"Stoffa, Grigio",,,,,,,2020,
Berlina,415d1d72-f5e6-4e09-be93-3f25e38e6569,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,4,2,Giallo,6,Euro 6,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Giallo,"Stoffa, Grigio",Base,,,,,,2020,
Berlina,368d7713-fb28-492b-bf6a-4e22f2deb2e0,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,108 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
Berlina,ed229c80-4a04-4c41-bf29-ba3c68a9eecc,Benzina,Manuale,KM0,Fiat,Tipo,4,anteriore,1368,5,4,Bianco,6,Euro 6,128 g CO2/km (comb.),"6,3 l/100 km (comb.)
7,8 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Bianco,,Base,,,,,,2020,
Berlina,3e343929-6415-4380-a54f-cc29992da669,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,1368,5,4,Blu/Azzurro,6,Euro 6,132 g CO2/km (comb.),"6,6 l/100 km (comb.)
8,6 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Blu,,Metallizzato,,,,,,2020,
Berlina,87f0b1c2-ddf2-4bf1-b811-1b4d3ddbf41f,Benzina,Automatico,KM0,Audi,A1,5,anteriore,999,5,3,Bianco,7,Euro 6,109 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Perlato,,Sì,,,,2020,
Berlina,990159d4-4ca5-474f-a79b-89af25f013d3,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,108 g CO2/km (comb.),"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
Berlina,b07bf8e8-d0f9-4dbb-8b69-9277ec701045,Benzina,Manuale,KM0,Fiat,Tipo,5,anteriore,1368,5,4,Grigio,6,Euro 6,132 g CO2/km (comb.),"6,6 l/100 km (comb.)
8,6 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,,,,,,2020,
Berlina,992cf749-d8c3-489a-b95c-95a9d75288b0,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,1242,4,4,Blu/Azzurro,5,Euro 6,114 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Blu,"Stoffa, Grigio",Metallizzato,,,,,,2020,
Berlina,81f2d550-af29-4f0b-8749-549dde9826c7,Benzina,Manuale,KM0,Toyota,Aygo,5,anteriore,998,4,3,Bianco,5,Euro 6,95 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bianco,,,,12 mese,,,,2020,
Berlina,6c51e6b0-7155-49cd-8135-4828f9f2e198,Benzina,Manuale,KM0,Toyota,Aygo,5,anteriore,998,4,3,Argento,5,Euro 6,95 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Argento,,,,12 mese,,,,2020,
Berlina,601d1daa-6870-44b7-b5a0-c77a896505ee,Benzina,Automatico,KM0,Peugeot,308,5,anteriore,1199,5,3,Bianco,8,Euro 6,105 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,6 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,,Base,1280,,,,,2020,
Berlina,635ba192-bbf1-4e77-959d-5f9b8525a458,Benzina,Manuale,KM0,Peugeot,308,,,1199,,,Rosso,,,,,Rosso,,Metallizzato,,,,,,2020,
Berlina,7474dda6-ba75-4e58-ae14-a98150226ebc,Benzina,Manuale,KM0,Abarth,595 Pista,3,anteriore,1368,4,4,Grigio,5,Euro 6d-TEMP,155 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",GRIGIO OPACO,"Stoffa, Nero",,1140,,1,,,2020,
Berlina,c4b9f831-c99e-4f0f-8dc5-443930dc6a96,Benzina,Manuale,KM0,Citroen,C1,,anteriore,998,4,,Nero,,,,,NERO,,Base,,,,,,2020,
Berlina,ecef6c81-fc70-4d4e-aab2-552fa23e7fb7,Benzina,Manuale,KM0,Fiat,Tipo,,anteriore,1368,5,,Grigio,,,,,Bicolore Grigio Metropoli tett,,Metallizzato,,,,,,2020,
Berlina,c0c3a49a-509e-4f60-8dbc-8ed829b0ea6d,Benzina,Automatico,KM0,Fiat,500,,anteriore,1242,4,,Blu/Azzurro,,,,,Blu dipinto di Blu (metallizza,,Metallizzato,,,,,,2020,
Berlina,e960c63a-1d8d-47dc-b251-d77a31e4ab10,Benzina,Manuale,KM0,Lancia,Ypsilon,,anteriore,1242,,,Argento,,,,,GRIGIO ARGENTO,,Metallizzato,,,,,,2020,
Berlina,576c5f0b-107b-4af7-b0ca-86006189aeff,Benzina,Manuale,KM0,Lancia,Ypsilon,,anteriore,1242,,,Argento,,,,,GRIGIO ARGENTO,,Metallizzato,,,,,,2020,
