Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
Altro,570c71f1-7115-4e8d-884c-8d970ebd6b55,Diesel,Automatico,Nuovo,Jaguar,F-Pace,5,4x4,1999,5,4,Bianco,8,Euro 6d-TEMP,"5,7 l/100 km (comb.)
6,6 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Bianco,"Pelle totale, Nero",,,36 mese,,Sì,,
Altro,894d85a9-36d0-41d5-95fd-2b8a91d462ef,Diesel,Automatico,Nuovo,Land Rover,Defender,5,4x4,1999,5,4,Grigio,8,Euro 6d-TEMP,"7,6 l/100 km (comb.)
8,4 l/100 km (urbano)
7,1 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,36 mese,,,,
Altro,4279805b-a105-4610-ba97-b340675b1a63,Diesel,Manuale,Nuovo,Ford,Transit,2,posteriore,1996,3,4,Bianco,6,Euro 6d-TEMP,"6,9 l/100 km (comb.)
7,3 l/100 km (urbano)
6,7 l/100 km (extraurbano)",,"Stoffa, Nero",,1719,,0,,,
Altro,8380c7b9-3635-4b4f-a7c8-83e3023d1cfd,Diesel,Manuale,Nuovo,Fiat,500X,5,anteriore,1248,5,4,Bianco,5,Euro 6d-TEMP,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",BIANCO GELATO,"Pelle parziale, Nero",,1320,,0,,,
Altro,cf311b47-e448-43f1-9241-e364f0f05027,Diesel,Manuale,Nuovo,Mercedes-Benz,V 250,,,1,,1,Nero,,,,Nero,,Base,,,,,,
Altro,9a82bdef-ae53-4bd3-b5f9-cc9f5b1ce64d,Diesel,Manuale,Nuovo,Caravans-Wohnm,Westfalia,,anteriore,,4,,Bianco,6,,,Bianco,,Base,3500,24 mese,,,,
Altro,c126161d-c77c-48ea-b609-90d8da010e11,Diesel,Automatico,Nuovo,Volvo,XC90,5,4x4,1969,7,4,Grigio,8,Euro 6d-TEMP,"6 l/100 km (comb.)
6,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",THUNDER GREY,,Metallizzato,2050,24 mese,0,,,
Altro,1482989f-6260-4db6-8a53-02bbe9d3ec6a,Diesel,Manuale,Nuovo,Iveco,Daily,2,posteriore,3000,3,4,Bianco,6,,,,,,2500,,0,,,
Altro,0608929c-4f32-4020-8b4b-d08dde568ce9,Diesel,Manuale,Nuovo,Land Rover,Range Rover Evoque,5,anteriore,1999,5,4,Bianco,6,Euro 6d-TEMP,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
4,9 l/100 km (extraurbano)",FUJI WHITE,"Stoffa, Nero",,1712,,0,,,
Altro,4ccf0e7d-bd98-45c8-8416-80ed925bf4c8,Diesel,Manuale,Nuovo,Trucks-Lkw,Mercedes-Benz,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,8999e798-da45-4606-b0c0-0adae95daa24,Diesel,Automatico,Nuovo,Caravans-Wohnm,Westfalia,,,,4,,Nero,9,Euro 6d-TEMP,,Nero,,Metallizzato,3500,24 mese,,,,
Altro,d6ebdd9c-ec60-4513-8bb5-bfa92798f53e,Diesel,Manuale,Nuovo,Audi,A3,,,1968,,,Nero,,,,Nero mito metallizzato,"Altro, Nero",Metallizzato,,,,,,
Altro,86270433-c9a1-46d5-b917-58d5ba80ca4a,Diesel,Manuale,Nuovo,Audi,A5,,,,,,Grigio,,,,Grigio daytona perlato,"Altro, Nero",,,,,,,
Altro,9c45a900-8045-400d-939a-6cfdce09e470,Diesel,Manuale,Nuovo,Mahindra,Goa,4,4x4,2179,5,4,Nero,6,Euro 6,"9 l/100 km (comb.)
11 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,36 mese,,,,
Altro,d25097cb-e1ba-4da9-be40-e59490fe520c,Diesel,Manuale,Nuovo,Renault,Captur,5,anteriore,1500,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,c7d68de0-448b-4eba-80e5-acd7fef28978,Diesel,Manuale,Nuovo,Kia,Stonic,5,anteriore,1600,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,36f761b0-753e-4127-a55f-a9c3506b2913,Diesel,Manuale,Nuovo,Renault,Captur,5,anteriore,1500,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,fdc8e6a3-a71a-4c23-a26d-f5934ab16b52,Diesel,Manuale,Nuovo,Fiat,Tipo,,,1598,4,4,Blu/Azzurro,6,Euro 6d-TEMP,,Blu,,Metallizzato,,24 mese,,,,
Altro,777b835d-7721-4862-9ad7-8b3846083e26,Diesel,Manuale,Nuovo,Citroen,C4,,anteriore,1499,,,Grigio,,,,GRIGIO PLATINUM,"Stoffa, Grigio",,,Sì,,Sì,,
Altro,ea0dadab-53e9-44e1-8c33-29422598513a,Diesel,Manuale,Nuovo,Renault,Clio,5,anteriore,1500,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,64e98dd7-f816-4043-8da7-e731906208e9,Diesel,Manuale,Nuovo,Fiat,Ducato,,,2287,3,4,Bianco,6,Euro 6d-TEMP,,Bianco,,Base,,24 mese,,,,
Altro,706614f6-4a4b-4a87-9506-943aa4a675b4,Diesel,Automatico,Nuovo,Mazda,CX-5,5,4x4,2191,5,4,Rosso,6,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,8 l/100 km (extraurbano)",,"Pelle totale, Marrone",Metallizzato,1737,,0,,,
Altro,c9b3f7d9-8fd0-4ecc-95fc-be4eb8524a6a,Diesel,Manuale,Nuovo,Trucks-Lkw,Mercedes-Benz,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,bde6ca8f-959c-454b-9eae-1ad308016012,Diesel,Manuale,Nuovo,Opel,Movano,2,posteriore,2299,3,4,Bianco,6,,"8,6 l/100 km (comb.)
11,7 l/100 km (urbano)
6,7 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,2450,24 mese,,,,
Altro,3d5ca59e-f1f5-4f8f-8ea8-51797c81d2e3,Diesel,Automatico,Nuovo,SsangYong,Korando,5,anteriore,1597,5,4,Grigio,6,Euro 6d-TEMP,"5 l/100 km (comb.)
5,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1560,60 mese,0,,,
Altro,59ccf4ff-a701-4218-9af6-e66b6323a7f4,Diesel,Automatico,Nuovo,Opel,Crossland X,5,anteriore,1500,,,Nero,,,,Gris Artense - Metallizzato,Altro,Metallizzato,,,,,,
Altro,fe59f885-0d90-4f29-a8db-a09a13db85ae,Diesel,Manuale,Nuovo,Opel,Vivaro,3,anteriore,1500,,,Bianco,,,,Jade White - Pastello,"Stoffa, Nero",,,,,Sì,,
Altro,ea57e2c5-df22-4bf7-92cd-7689f3241b6f,Diesel,Manuale,Nuovo,Opel,Movano,,anteriore,,,,Bianco,,,,Polar White,"Stoffa, Nero",,,,,Sì,,
Altro,8f8674ee-cbf8-4840-aebc-2727e0394fbb,Diesel,Manuale,Nuovo,Opel,Vivaro,3,anteriore,1500,,,Bianco,,,,Flaming Red - Pastello,"Stoffa, Nero",,,,,Sì,,
Altro,73c35e96-0e3b-42d6-a754-a8d6d8a3b752,Diesel,Manuale,Nuovo,Opel,Vivaro,3,anteriore,2000,,,Bianco,,,,Jade White - Pastello,"Stoffa, Nero",,,,,Sì,,
Altro,edb56bfd-8f26-4e50-a0e5-6dbed1add2a9,Diesel,Manuale,Nuovo,Opel,Combo,,anteriore,1500,,,Bianco,,,,Bianco solido,Nero,,,,,Sì,,
Altro,af61ba8d-56a6-4509-bb4f-708350048a8c,Diesel,Automatico,Nuovo,Alfa Romeo,Stelvio,5,4x4,2143,5,4,Blu/Azzurro,8,Euro 6d-TEMP,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Blu Anodizzato,"Pelle totale, Nero",Metallizzato,1750,24 mese,0,Sì,,
Altro,de704301-16bc-4a7e-afc1-5ffdaffdb240,Diesel,Manuale,Nuovo,Mercedes-Benz,V 250,,,1,,1,Nero,,,,Nero,,Base,,,,,,
Altro,9ffa3e6e-17b2-43a5-afb4-1df9e3e362f6,Diesel,Manuale,Nuovo,Trucks-Lkw,Mercedes-Benz,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,023ac0b9-bfd8-41b3-8429-acf55d2ed3b1,Diesel,Manuale,Nuovo,Trucks-Lkw,Mercedes-Benz,,,1,,1,Nero,,,,Nero,,Base,,,,,,
Altro,315ca81d-f253-494e-82ab-fb1ef04a4e50,Diesel,Automatico,Nuovo,Toyota,Hilux,4,4x4,2393,5,4,Grigio,6,,"14,9 l/100 km (comb.)
13,5 l/100 km (urbano)
16,1 l/100 km (extraurbano)",,"Pelle totale, Altro",Metallizzato,,,,,,
Altro,c37e0859-6c63-4e1a-b91b-828fda350421,Diesel,Automatico,Nuovo,Toyota,Hilux,4,4x4,2393,5,4,Nero,6,,"14,9 l/100 km (comb.)
13,5 l/100 km (urbano)
16,1 l/100 km (extraurbano)",,"Pelle totale, Altro",Metallizzato,,,,,,
Altro,e07b6071-1158-4abc-aa53-cbbe0869a2ee,Diesel,Manuale,Nuovo,Volkswagen,,2,anteriore,1968,3,4,Bianco,6,Euro 6,"6,2 l/100 km (comb.)
7,4 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1820,24 mese,,,,
Altro,d386613c-e5ca-4d1d-9c82-49d7e39e3b3c,Diesel,Manuale,Nuovo,Volkswagen,Transporter,2,anteriore,1968,3,4,Bianco,6,Euro 6,"6,2 l/100 km (comb.)
7,4 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1820,24 mese,,,,
Altro,3aaadf2a-1363-4490-94c9-00a6dd14bc95,Diesel,Manuale,Nuovo,Opel,Vivaro,4,anteriore,1499,3,4,Bianco,6,,"4,8 l/100 km (comb.)
5 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1571,24 mese,,,2020,
Altro,632963ab-a74c-4119-81ef-3d15ecce5696,Diesel,Manuale,Nuovo,Volkswagen,Golf,,,,,,Grigio,,,,Grigio urano,"Altro, Nero",,,,,,,
Altro,fcd88b9d-1a83-454b-a9aa-5f47740af630,Diesel,Manuale,Nuovo,Volkswagen,Tiguan,,,1968,,,Bianco,,,,Pure white,"Altro, Nero",,,,,,,
Altro,09cf8440-f0b2-4d15-92fb-404a1045e58a,Diesel,Manuale,Nuovo,Opel,Movano,2,posteriore,2299,3,4,Bianco,6,Euro 6d-TEMP,"8,1 l/100 km (comb.)
11 l/100 km (urbano)
6,4 l/100 km (extraurbano)",Bianco,,Base,2751,,,,,
Altro,5e0fe43f-d9f5-403e-9cc4-43e300a99c07,Diesel,Automatico,Nuovo,Land Rover,Range Rover Evoque,5,4x4,1999,5,4,Argento,9,Euro 6d-TEMP,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Pelle totale, Nero",Metallizzato,1712,,0,,,
Altro,cfc76e08-3c50-43d8-b244-568dfbe1a6bb,Diesel,Manuale,Nuovo,Trucks-Lkw,Mercedes-Benz,,,1,,1,Grigio,,,,Grigio,,Base,,,,,,
Altro,f2683749-8e0d-4943-98d5-d13e03bf11bf,Diesel,Manuale,Nuovo,Mazda,CX-5,5,anteriore,2200,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,06baff98-375b-4933-94db-78989e2a6332,Diesel,Automatico,Nuovo,Volkswagen,Tiguan,5,anteriore,1968,5,4,Nero,7,Euro 6d-TEMP,"4,9 l/100 km (comb.)
5,4 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,"Alcantara, Nero",Metallizzato,1645,,0,Sì,,Sì
Altro,950d0dda-3ab3-4cd3-aee2-5422c9d3e6d4,Diesel,Manuale,Nuovo,Peugeot,Boxer,,,2149,,,Bianco,,,,,"Altro, Altro",,,24 mese,,,,
Altro,ecced03b-8e31-483c-8a0b-c3e4228bed9a,Diesel,Automatico,Nuovo,Jeep,Wrangler,3,4x4,2143,4,4,Blu/Azzurro,8,Euro 6d-TEMP,"7,4 l/100 km (comb.)
9 l/100 km (urbano)
6,5 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,2086,,0,Sì,,
Altro,80373429-99fc-4253-93f1-ae40cf2ec859,Diesel,Automatico,Nuovo,Mazda,CX-5,5,4x4,2191,5,4,Grigio,6,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,8 l/100 km (extraurbano)",MACHINE GREY,"Pelle totale, Marrone",Metallizzato,1737,,0,,,
Altro,f4404678-fe2e-46c7-adf3-077d0cd09c73,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Argento,8,Euro 6,"8,4 l/100 km (comb.)
9,2 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,
Altro,087c2f06-863b-4208-8826-1caae3dd0bfd,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Bianco,8,Euro 6,"7,8 l/100 km (comb.)
8,6 l/100 km (urbano)
7,3 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,
Altro,5f4cba54-9699-4308-af4b-b4280577a775,Diesel,Manuale,Nuovo,Ford,EcoSport,5,anteriore,1499,5,4,Blu/Azzurro,6,Euro 6d-TEMP,"4 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1395,,0,,,
Altro,50569c68-6727-4f4b-87ac-95acac6a456f,Diesel,Manuale,Nuovo,Ford,EcoSport,5,anteriore,1499,5,4,Blu/Azzurro,6,Euro 6d-TEMP,"4 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1395,,0,,,
Altro,beba9bb4-a0d9-4220-a9e4-17265b7e3954,Diesel,Manuale,Nuovo,Fiat,Ducato,,,2300,3,4,Bianco,6,Euro 6d-TEMP,,Bianco,,Base,,24 mese,,,,
Altro,441a76f0-f88a-4b23-b65c-e50ee5d1174f,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Grigio,8,Euro 6,"8,4 l/100 km (comb.)
9,2 l/100 km (urbano)
7,9 l/100 km (extraurbano)",Grigio indio opaco,"Altro, Altro",,,24 mese,,,,
Altro,8f3a8553-ae31-4405-8e76-54a747f9ae37,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Marrone,8,Euro 6,"7,8 l/100 km (comb.)
8,6 l/100 km (urbano)
7,3 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
Altro,fa536a75-8841-42f2-a172-f5d0b69b6551,Diesel,Manuale,Nuovo,Mazda,CX-30,5,anteriore,1800,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,df4f598c-7050-4acd-801e-09b4ee57fc98,Diesel,Automatico,Nuovo,Alfa Romeo,Stelvio,5,4x4,2143,5,4,Bianco,8,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",BIANCO ALFA ROMEO,"Stoffa, Nero",,1679,,0,,,
Altro,a941a9d3-506a-453b-a488-78b28d330fa7,Diesel,Automatico,Nuovo,Fiat,Ducato,,anteriore,,4,,Grigio,9,Euro 6d-TEMP,,Antracite,,Metallizzato,3500,24 mese,,,,
Altro,de6ac1c0-9193-46ba-8c61-d36959fea403,Diesel,Manuale,Nuovo,Isuzu,NKR,2,posteriore,1900,3,4,Bianco,5,,,,"Stoffa, Grigio",,,24 mese,0,,,
Altro,d80b6ede-22ae-4b03-ac3a-7ade49b8306d,Diesel,Manuale,Nuovo,Isuzu,NKR,2,posteriore,1900,3,4,Bianco,5,Euro 6,,,"Stoffa, Grigio",,,24 mese,0,,,
Altro,2c581d37-3908-46b1-bd30-1746cfb3672e,Diesel,Manuale,Nuovo,Volkswagen,Golf Variant,,,1598,,,Argento,,,,Tungsten silver metallizz,"Altro, Nero",Metallizzato,,,,,,
Altro,b88bd5b1-089d-46ce-9c31-c546d160bcc6,Diesel,Manuale,Nuovo,Land Rover,Range Rover Evoque,5,4x4,1999,5,4,Nero,6,Euro 6d-TEMP,"5,8 l/100 km (comb.)
6,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",nero,"Stoffa, Nero",Metallizzato,1679,,0,Sì,,Sì
Altro,a928bdf1-976b-4cd1-b2bf-74d5500a7d7b,Diesel,Manuale,Nuovo,Citroen,Jumper,2,anteriore,2179,7,4,Bianco,6,Euro 6d,"6,2 l/100 km (comb.)
6,5 l/100 km (urbano)
6 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,2140,24 mese,,,,
Altro,f7ee2a8c-f117-483b-9f7b-410fc677497d,Diesel,Manuale,Nuovo,Mercedes-Benz,V,5,posteriore,1950,6,4,Nero,9,Euro 6,"6,6 l/100 km (comb.)
9 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Nero,,Base,,,,,,
Altro,41dfcdae-6a2b-4c08-b1e5-d12d5d9f6154,Diesel,Manuale,Nuovo,Mercedes-Benz,Vito,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,5fafb7c7-1968-42bc-9748-aceded17f763,Diesel,Manuale,Nuovo,Mercedes-Benz,Vito,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,3dc5426d-d899-4ecd-8e40-1e028a630304,Diesel,Manuale,Nuovo,Mercedes-Benz,Vito,,,1,,1,Bianco,,,,Bianco,,Base,,,,,,
Altro,3f55359d-0a4b-47cf-a8bc-1e1a68650278,Diesel,Manuale,Nuovo,Mercedes-Benz,V,5,4x4,1950,6,4,Blu/Azzurro,9,Euro 6,"7,2 l/100 km (comb.)
9,9 l/100 km (urbano)
8,3 l/100 km (extraurbano)",Blu,,Base,,,,,,
Altro,d44b6f00-0e1a-4cdd-bbf7-42b2cb81f931,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Grigio,8,Euro 6,"8,4 l/100 km (comb.)
9,2 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Altro,eb03291f-658d-47d2-adbe-e7795bdc16af,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Grigio,8,Euro 6,"8,4 l/100 km (comb.)
9,2 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Altro,e97dd076-c0ad-4f92-ad9a-4a397312235a,Diesel,Automatico,Nuovo,Volkswagen,Amarok,4,4x4,2967,5,6,Grigio,8,Euro 6,"8,4 l/100 km (comb.)
9,2 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Altro,a32d43ac-5772-4f9f-89ab-27cb7cbe2332,Diesel,Manuale,Nuovo,Mercedes-Benz,V 250,5,posteriore,1950,6,4,Nero,9,Euro 6,"6,6 l/100 km (comb.)
9 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Nero,,Base,,,,,,
Altro,e0b4f54c-63da-4862-8e51-6db9933eb6bc,Diesel,Manuale,Nuovo,Ford,EcoSport,5,,1499,5,4,Bianco,6,,"4 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",FROOZEN WITHE,"Stoffa, Nero",,1395,24 mese,0,,,
Altro,1ebc66fc-33e8-4f62-be69-382bdf68657e,Diesel,Automatico,Nuovo,Alfa Romeo,Stelvio,5,,2143,5,4,Grigio,8,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio Vesuvio,"Pelle parziale, Nero",Metallizzato,1679,,0,,,
Altro,984f58bc-8d93-4bcf-881f-d60dee851a2c,Diesel,Manuale,Nuovo,Volkswagen,Crafter,4,anteriore,1968,7,4,Bianco,6,Euro 6,"7,3 l/100 km (comb.)
8,5 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
Altro,cdbf3dad-750a-4b3c-8023-9127df415e8e,Diesel,Automatico,Nuovo,Mercedes-Benz,G 350,5,4x4,2925,5,6,Grigio,9,Euro 6d-TEMP,"9,6 l/100 km (comb.)
10,8 l/100 km (urbano)
8,9 l/100 km (extraurbano)",GRIGIO AZZURRO COLORE STUPENDO,"Pelle totale, Grigio",Metallizzato,2451,,0,Sì,,Sì
Altro,a6936635-86a0-4845-a4c0-0e8174d0955c,Diesel,Manuale,Nuovo,Kia,XCeed,5,anteriore,1598,5,4,Nero,6,Euro 6d-TEMP,"4,3 l/100 km (comb.)
4,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",AURORA BLACK,"Pelle parziale, Grigio",Metallizzato,,84 mese,0,Sì,,Sì
Altro,e122d2ee-4f89-407f-ad98-8c6e9ceea124,Diesel,Manuale,Nuovo,Peugeot,208,5,anteriore,1499,2,4,Bianco,5,,"3,7 l/100 km (comb.)
4,6 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Stoffa, Altro",,,24 mese,,,,
Altro,5da73bae-2da6-438c-8c54-5a0e9d80cb70,Diesel,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,1598,5,4,Grigio,6,Euro 6d-TEMP,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Pelle parziale, Altro",Metallizzato,1395,,0,,,
Altro,20e1ea9b-f798-4a64-a1f9-5f17a1f78369,Diesel,Manuale,Nuovo,Volkswagen,Crafter,2,posteriore,1968,3,4,Bianco,6,Euro 6,"7,5 l/100 km (comb.)
8,6 l/100 km (urbano)
6,8 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
Altro,831778bf-c9c5-42a0-830c-2dd4a200d2e6,Diesel,Manuale,Nuovo,Volkswagen,Crafter,2,anteriore,1968,3,4,Bianco,6,Euro 6,"7 l/100 km (comb.)
7,9 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
Altro,a945368c-aaf2-4d6f-8cb4-c71fe2fe7c42,Diesel,Manuale,Nuovo,Volkswagen,Crafter,2,anteriore,1968,3,4,Bianco,6,Euro 6,"7,3 l/100 km (comb.)
8,5 l/100 km (urbano)
6,6 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
Altro,043a10ec-aa43-4fae-aecc-5f433e28515d,Diesel,Manuale,Nuovo,Hyundai,Tucson,5,anteriore,1598,5,4,Grigio,6,Euro 6d-TEMP,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",SHADOW GREY,"Pelle parziale, Nero",,1582,,0,,,
Altro,3d23ee58-61b2-4354-8733-115d5d1aa1e6,Diesel,Automatico,Nuovo,Peugeot,2008,5,,1499,5,4,Nero,8,Euro 6d-TEMP,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",VARI COLORI,"Stoffa, Grigio",Metallizzato,1385,,0,,,
Altro,55056c58-77e0-4468-80dd-5b211e50389e,Diesel,Manuale,Nuovo,Dacia,Duster,5,,1461,5,4,Bianco,6,Euro 6d-TEMP,"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,,,1398,,0,,,
Altro,f6217a48-9ce4-4f4c-8951-d21fe3c93ca4,Diesel,Manuale,Nuovo,Renault,Captur,5,,1461,5,4,Bianco,6,Euro 6d-TEMP,"3,8 l/100 km (comb.)
4,5 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,,,1370,,0,,,
Altro,67f57721-d23f-4236-a4dd-707d9440a702,Diesel,Manuale,Nuovo,Mahindra,Goa,2,posteriore,2179,2,4,Bianco,6,Euro 6,"9 l/100 km (comb.)
11 l/100 km (urbano)
7,9 l/100 km (extraurbano)",Bianco,"Altro, Nero",,,,,,2020,
Altro,afcfa15f-2f38-4243-8697-893703937b6a,Diesel,Manuale,Nuovo,Mahindra,Goa,2,,2179,2,4,Bianco,6,Euro 6,"9 l/100 km (comb.)
11 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,"Altro, Nero",,,36 mese,,,2020,
Altro,e5b88971-af68-45a7-84fc-a855bd401678,Diesel,Manuale,Nuovo,Citroen,C5 Aircross,5,anteriore,1499,5,4,Arancione,6,Euro 6d-TEMP,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Arancio,"Stoffa, Nero",Metallizzato,1430,60 mese,0,Sì,,
Altro,c312cccc-f00f-4354-b483-4f38a1ea634c,Diesel,Manuale,Nuovo,Volkswagen,Tiguan,5,anteriore,1598,5,4,Grigio,6,Euro 6d-TEMP,"4,6 l/100 km (comb.)
5,6 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1585,,0,Sì,,Sì
Altro,c36b617d-8649-472b-9df9-5edb3db5897a,Diesel,Manuale,Nuovo,Fiat,Ducato,,,2300,7,4,Bianco,6,Euro 6d-TEMP,,Bianco,,Base,,24 mese,,,,
Altro,ce440e60-d018-4514-bff4-256f23c168f4,Diesel,Manuale,Nuovo,Peugeot,Expert,3,anteriore,,3,4,Bianco,6,,,BIANCO BANCHISA,"Stoffa, Nero",,,,0,,,
Altro,6079bfa4-a39b-46e0-bf42-7d6d29aa5dfc,Diesel,Automatico,Nuovo,Land Rover,Range Rover Velar,5,4x4,1999,5,4,Nero,8,Euro 6d-TEMP,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",,"Pelle totale, Nero",,1836,,0,Sì,,Sì
Altro,0cfaa3c6-b011-4e2c-beb1-d434821c86e5,Diesel,Manuale,Nuovo,Citroen,Jumper,2,anteriore,2179,3,4,Bianco,6,Euro 6d-TEMP,"6,3 l/100 km (comb.)
6,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,1800,24 mese,,,,
Altro,69e410a0-c3a3-4d75-907b-5bb9ef5ffa65,Diesel,,Nuovo,Iveco,Daily,2,,,3,,Bianco,6,,,Bianco polare,"Stoffa, Nero",,,,0,,,
Altro,e6690a85-6f32-4cc3-ba96-fa9452cbf42e,Diesel,Automatico,Nuovo,Ford,Edge,5,,,,,Bianco,8,,"5,5 l/100 km (comb.)
6,7 l/100 km (urbano)",INGOT SILVER,,,,12 mese,,,,
Altro,e946a960-70ca-4f40-9d01-b3fafb9d0518,Diesel,Manuale,Nuovo,Mercedes-Benz,Sprinter,2,posteriore,2143,3,4,Bianco,6,Euro 6,"8 l/100 km (comb.)
9 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Bianco,,,1890,24 mese,,,,
Altro,aed9fcf9-f8d1-458c-8236-65eb4c34795e,Diesel,Automatico,Nuovo,Trucks-Lkw,DAF,,,,,,Grigio,12,,,Antracite,,Base,,,,,,
Altro,62411156-b5e2-440a-b30a-0e59b1038b64,Diesel,Automatico,Nuovo,Trucks-Lkw,DAF,,,,,,Blu/Azzurro,12,Euro 6,,Blu,,Metallizzato,,,,,,
Altro,66f94c44-c631-4852-9eef-da92a6e8b1f5,Diesel,Manuale,Nuovo,Iveco,Daily,2,posteriore,2300,3,4,Bianco,6,,,,,,,,0,,,
