_ - _ - id_annuncio,_ - _ - Marca,_ - _ - Carrozzeria,_ - _ - Alimentazione,_ - _ - Tipo di veicolo,_ - _ - Anno,_ - _ - Modello,_ - _ - Colore esterno,_ - _ - Tipo di cambio,_ - _ - Cilindrata,_ - _ - Porte,_ - _ - Posti a sedere,_ - _ - Cilindri,_ - _ - Marce,_ - _ - Classe emissioni,_ - _ - Peso a vuoto,_ - _ - Tipo di unità,_ - _ - Tipo di vernice,_ - _ - Consumo carburante:3,_ - _ - Rivestimenti,_ - _ - Emissioni di CO23,_ - _ - Offerta n.,_ - _ - Colore originale,_ - _ - Usato Garantito,_ - _ - Proprietari,_ - _ - Tagliandi certificati,_ - _ - Consumo carburante:2,_ - _ - Veicolo per non fumatori,_ - _ - Emissioni di CO22,_ - _ - Per neopatentati,_ - _ - Versione per nazione,_ - _ - Ultimo tagliando,_ - _ - Prossima revisione,_ - _ - Consumo carburante:1,_ - _ - Bollino polveri,_ - _ - Ultimo cambio cinghia distribuzione,_ - _ - Emissioni di CO21,_ - _ - Prossima nuova,_ - _ - Disponibilità,_ - _ - Numero della chiave,_ - _ - Altre fonti di energia
e36cb1b4-8bb6-4f25-b49b-8db40df32cd9,Renault,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Kadjar,Nero,Manuale,1.332 cm³,5,5,4,6,Euro 6,,anteriore,,"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,135 g CO2/km (comb.),3833902,Nero,,,,,,,,,,,,,,,,,,
078ba3af-4142-4a4a-b3e6-7782dab3cc60,Suzuki,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,Vitara,Blu/Azzurro,Automatico,998 cm³,5,5,3,6,Euro 6d-TEMP,1.230 kg,4x4,Metallizzato,"6 l/100 km (comb.)
7 l/100 km (urbano)
5,3 l/100 km (extraurbano)","Stoffa, Grigio",135 g CO2/km (comb.),,,,1,Sì,,Sì,,,Italia,,,,,,,,,,
4e3ec5b1-dd3f-4d15-894f-6840e8c8ad04,Mitsubishi,SUV/Fuoristrada/Pick-up,Benzina,Usato,2010,Outlander,Grigio,Manuale,2.360 cm³,5,7,4,5,Euro 4,1.670 kg,4x4,Metallizzato,"9,4 l/100 km (comb.)
12,6 l/100 km (urbano)
7,6 l/100 km (extraurbano)","Stoffa, Nero",220 g CO2/km (comb.),13954574,Grigio,Sì,,Sì,,,,,,,,,,,,,,,
0d9b4515-30b4-45fa-941f-c7d259e4971e,Porsche,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Macan,Blu/Azzurro,Automatico,1.984 cm³,5,5,4,,Euro 6,,,Metallizzato,,"Pelle totale, Rosso",,13818914,Blu,,,,,,,,,,,,,,,,,,
b5cbb965-4391-41e9-a5ff-214b8770b1bf,Audi,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,Q2,Nero,Automatico,1.395 cm³,5,5,4,6,Euro 6,,anteriore,,"5,4 l/100 km (comb.)
6,6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",,124 g CO2/km (comb.),4095329,Nero,12 mese,1,,,,,,,,,,,,,,,,
88bd22cf-11a8-44f9-81d2-7732f4716a24,Fiat,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,500X,Blu/Azzurro,Automatico,1.368 cm³,5,5,4,9,Euro 6,,4x4,Metallizzato,"6,7 l/100 km (comb.)
8,5 l/100 km (urbano)
5,7 l/100 km (extraurbano)",,157 g CO2/km (comb.),3118328,Blu,12 mese,,,,,,,,,,,,,,,,,
84155092-7f61-41da-bc38-d7e01c51698f,Dacia,SUV/Fuoristrada/Pick-up,Benzina,Usato,2011,Duster,Nero,Manuale,1.598 cm³,5,5,4,5,Euro 5,1.282 kg,anteriore,Metallizzato,"7,1 l/100 km (comb.)
9,6 l/100 km (urbano)
6 l/100 km (extraurbano)","Stoffa, Nero",165 g CO2/km (comb.),13935885,Nero,,,,,,,,,,,,,,,,,,
ace61fce-f15c-4999-be89-692c4fc99c91,Mercedes-Benz,SUV/Fuoristrada/Pick-up,Benzina,Usato,2014,GLA 250,Grigio,Automatico,1.991 cm³,5,5,4,7,Euro 6,1.455 kg,anteriore,Metallizzato,"6 l/100 km (comb.)
8,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)","Pelle parziale, Beige",141 g CO2/km (comb.),13948303,Grigio,12 mese,,Sì,,,,,,,,,,,,,,,
3e0dd563-9ae0-42f5-a5ba-04f9ec96d6c7,Renault,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Captur,Argento,Manuale,1.333 cm³,5,5,4,5,Euro 6d-TEMP,1.180 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,8 l/100 km (extraurbano)","Stoffa, Nero",128 g CO2/km (comb.),,,,,,,,,,Italia,,,,,,,,,,
ad6aa825-714a-4c5b-8bf3-4053772335e6,Jeep,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Renegade,Bianco,Manuale,999 cm³,5,5,3,6,,,anteriore,Metallizzato,"5,9 l/100 km (comb.)
6,5 l/100 km (urbano)
5,5 l/100 km (extraurbano)",,,2692620,,,,,,,,,Italia,,,,,,,,,,
cb83dab7-e07a-4116-9890-9a966c320141,Opel,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Crossland X,Argento,Manuale,1.199 cm³,,5,,,,,anteriore,,,"Pelle parziale, Nero",,01999190356-U42623,SOVEREIGN SILVER MET,Sì,,Sì,,,,,,,,,,,,,,,
e46b59f2-f533-40a9-b393-5e05d3300fec,Suzuki,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,Vitara,Bianco,Manuale,1.373 cm³,5,5,4,6,Euro 6,1.285 kg,4x4,Metallizzato,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)","Pelle parziale, Nero",127 g CO2/km (comb.),13946118,Bianco,12 mese,1,Sì,,,,,,,02/2022,,,,,,,,
25e66dad-8c6b-43bf-ae6c-9009bf28d6e8,Suzuki,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,Vitara,Blu/Azzurro,Manuale,1.586 cm³,5,5,4,5,Euro 6,1.235 kg,4x4,Metallizzato,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Pelle parziale, Nero",130 g CO2/km (comb.),13946185,Blu,12 mese,1,Sì,,,,,,,04/2021,,,,,,,,
31d1145d-3e90-4866-be8e-1fcf245d9ef3,Mercedes-Benz,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,GLA 180,Nero,Manuale,1.595 cm³,5,5,4,6,Euro 6d,1.395 kg,anteriore,Metallizzato,"6,9 l/100 km (comb.)
9,1 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",158 g CO2/km (comb.),13949064,Nero,,,,,,,,,,,,,,,,,,
db3592a9-5d89-47d4-9c5b-6c01f69a1513,Renault,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Captur,Grigio,Manuale,1.333 cm³,5,5,4,5,Euro 6d,1.180 kg,anteriore,Metallizzato,"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,8 l/100 km (extraurbano)","Stoffa, Nero",127 g CO2/km (comb.),13949066,Grigio,,,,,,,,,,,,,,,,,,
c54859c7-3703-4965-af0e-3556c8f316ee,Mercedes-Benz,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,GLA 180,Grigio,Manuale,1.595 cm³,5,5,4,6,Euro 6,1.395 kg,anteriore,Metallizzato,"6,9 l/100 km (comb.)
9,1 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",158 g CO2/km (comb.),13942834,Grigio scuro,,,,,,,,,,,,,,,,,,
7ac86db0-92bd-3f53-e053-0100007ffa99,Citroen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,C3 Aircross,Rosso,Automatico,1.199 cm³,5,5,3,6,Euro 6,1.278 kg,,,,"Stoffa, Nero",,,,,,Sì,"5,6 l/100 km (comb.)
6,9 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Sì,131 g CO2/km (comb.),,,,,,,,,,,,
e0eac252-174c-4e9b-93c8-d2877ba8542e,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Roc,Bianco,Manuale,999 cm³,5,5,3,6,Euro 6,1.270 kg,anteriore,Base,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Nero",123 g CO2/km (comb.),13945244,Bianco,12 mese,1,Sì,,Sì,,,,,,,,,,,,,
769b7cb9-c975-42e9-9ccc-a39c014695ce,Suzuki,SUV/Fuoristrada/Pick-up,Benzina,Usato,2003,Grand Vitara,Argento,Manuale,1.995 cm³,5,5,4,5,Euro 2,1.430 kg,4x4,,"10,1 l/100 km (comb.)
12,1 l/100 km (urbano)
8,9 l/100 km (extraurbano)",,,,,,1,,,Sì,,,,,,,,,,,,,
2a3f2680-34be-45b9-909d-7915662c4453,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,Ateca,Bianco,,1.498 cm³,5,5,4,7,Euro 6,,anteriore,Metallizzato,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5 l/100 km (extraurbano)","Pelle totale, Nero",124 g CO2/km (comb.),4097873,Bianco,41 mese,1,,,,,,,02/2020,,,,,,,,,
af3d6fb4-b33b-490c-bbcc-dde85744946b,Nissan,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Qashqai,Bianco,Manuale,1.332 cm³,5,5,4,6,Euro 6,,anteriore,Perlato,"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)","Pelle totale, Nero",130 g CO2/km (comb.),4094506,Bianco,,,,,,,,,,,,,,,,,,
b3826db0-4b5d-6544-e053-0100007f39c5,Jeep,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Renegade,Grigio,,,,,,,,,,Metallizzato,,,,,,,,,,,,,,,,,,,,,,,
07e9d98b-5d6f-4ce3-ae84-96ee38ee2857,Porsche,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Cayenne,Nero,Automatico,2.995 cm³,5,5,6,8,Euro 6,,4x4,Metallizzato,,"Pelle totale, Nero",,4097569,Nero,,,,"9 l/100 km (comb.)
11,1 l/100 km (urbano)
7,9 l/100 km (extraurbano)",,205 g CO2/km (comb.),,,,,,,,,,,,
1dc31111-2d61-4764-8402-1bdbaa10c91b,Kia,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Stonic,Rosso,Automatico,998 cm³,5,5,3,,Euro 6,,anteriore,,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,120 g CO2/km (comb.),52267,ROSSO,,,,,,,,,,,,,,,,,,
3c27c727-7715-4356-be88-406faee93a68,Suzuki,SUV/Fuoristrada/Pick-up,Benzina,Usato,2014,SX4 S-Cross,Verde,Manuale,1.586 cm³,5,5,4,5,Euro 6,,anteriore,Metallizzato,"5,5 l/100 km (comb.)
6,8 l/100 km (urbano)
4,8 l/100 km (extraurbano)","Stoffa, Grigio",127 g CO2/km (comb.),4098344,Verde,,,,,,,,,,,,,,,,,,
279b0867-d07b-4e22-aaf1-224ece279ea0,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,T-Roc,Bianco,Manuale,999 cm³,5,5,3,6,Euro 6,,anteriore,Base,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Grigio",119 g CO2/km (comb.),4098059,Bianco,Sì,,,,,,,,,,,,,,,,,
47c4ba36-6c4f-4a2e-a68f-90b42226a0da,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,Arona,Grigio,Manuale,999 cm³,5,5,3,5,Euro 6,1.180 kg,anteriore,Metallizzato,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Grigio",111 g CO2/km (comb.),13947784,Grigio scuro,24 mese,,Sì,,Sì,,,,,,,,,,,,,
5f3d89ac-0fc7-4bb6-a881-634e41666e19,Peugeot,SUV/Fuoristrada/Pick-up,Benzina,Usato,2011,3008,Nero,Manuale,1.598 cm³,5,5,4,5,Euro 5,1.474 kg,anteriore,Metallizzato,"6,9 l/100 km (comb.)
9,4 l/100 km (urbano)
5,5 l/100 km (extraurbano)","Stoffa, Nero",159 g CO2/km (comb.),13922641,Nero,Sì,,,,,,,,,,,,,,,,,
cf09e98f-c328-43ee-926b-97e86a3dc70c,Kia,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Stonic,Nero,Manuale,1.368 cm³,5,5,4,6,Euro 6,1.160 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Nero",125 g CO2/km (comb.),13924168,Nero,Sì,,,,,,,,,,,,,,,,,
dc7190fd-1aa0-4354-9c70-df91a3d4b455,Alfa Romeo,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,Stelvio,Rosso,Automatico,2.891 cm³,5,5,6,8,Euro 6,,4x4,Metallizzato,,"Pelle totale, Nero",,4024950,Rosso,,,,"9 l/100 km (comb.)
11,7 l/100 km (urbano)
7,5 l/100 km (extraurbano)",,210 g CO2/km (comb.),,,,,,,,,,,,
5c48eaf4-c171-43b7-8b8e-3c4821ae49b1,Fiat,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,500X,Argento,Manuale,999 cm³,5,5,3,6,Euro 6,,anteriore,,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Nero",133 g CO2/km (comb.),4012828,Argento,,,,,,,,,,,,,,,,,,
34d7fd55-373d-4632-855a-00bbb7aa8a5e,Nissan,SUV/Fuoristrada/Pick-up,Benzina,Usato,2013,Juke,Grigio,Manuale,1.598 cm³,5,5,4,5,Euro 5,,anteriore,Metallizzato,"6 l/100 km (comb.)
7,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Stoffa, Nero",139 g CO2/km (comb.),4084541,Grigio,,1,,,,,,,,,,,,,,,,
ede8e31b-30f7-4f52-a8f8-e6bddc7514a8,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),ZX61064,Nero,,,,,,,,,,,,,,,,,,
e6133604-d84c-4043-9afc-da3002676cdf,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Arona,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.187 kg,anteriore,Base,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,110 g CO2/km (comb.),ZU95372,Antracite,,,,,,,,,,,,,,,,,,
3c1881f6-3b15-4449-a4bf-b05816414ecd,Hyundai,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,Kona,Verde,Manuale,998 cm³,5,5,3,6,Euro 6,1.233 kg,anteriore,Base,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",,125 g CO2/km (comb.),NV95005,Verde,Sì,,,,,,,,,,,,,,,,,
c27444b7-a539-4621-b690-258f8f5d0019,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),LL05781,Antracite,,,,,,,,,,,,,,,,,,
afe63699-ca37-4bdf-a001-e9dc36c15b76,Ford,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,EcoSport,Grigio,Automatico,998 cm³,5,5,3,6,Euro 6,1.391 kg,anteriore,Base,"6,2 l/100 km (comb.)
7,6 l/100 km (urbano)
5,2 l/100 km (extraurbano)",,140 g CO2/km (comb.),FA40850,Antracite,,,,,,,,,,,,,,,,,,
c80c8079-fea7-4a77-8abb-602aabaeb463,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),ZX61064,Nero,,,,,,,,,,,,,,,,,,
6807ee41-1949-4ac7-82b3-30158cb3d5a6,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Arona,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.187 kg,anteriore,Base,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,110 g CO2/km (comb.),ZU95372,Antracite,,,,,,,,,,,,,,,,,,
15d7623a-888d-4fa0-b7f8-55b00d5ac2fa,Hyundai,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,Kona,Verde,Manuale,998 cm³,5,5,3,6,Euro 6,1.233 kg,anteriore,Base,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",,125 g CO2/km (comb.),NV95005,Verde,Sì,,,,,,,,,,,,,,,,,
3af3be4b-2325-4d5f-a98a-af63d9e977ff,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),LL05781,Antracite,,,,,,,,,,,,,,,,,,
6e3ca9df-983c-42d2-8e14-137c33430c3c,Ford,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,EcoSport,Grigio,Automatico,998 cm³,5,5,3,6,Euro 6,1.391 kg,anteriore,Base,"6,2 l/100 km (comb.)
7,6 l/100 km (urbano)
5,2 l/100 km (extraurbano)",,140 g CO2/km (comb.),FA40850,Antracite,,,,,,,,,,,,,,,,,,
5ee144a8-3e0b-4553-92e4-c744a741c76e,Audi,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,SQ5,Blu/Azzurro,Automatico,2.995 cm³,5,5,6,8,Euro 6,1.945 kg,4x4,Base,,,,13752164,Blu,Sì,,,"8,3 l/100 km (comb.)
10,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",,189 g CO2/km (comb.),,,,,,,,,,,,
d037430f-5292-42d9-a6ff-6b7d45fa84a9,Fiat,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,500X,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.320 kg,anteriore,Metallizzato,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Nero",133 g CO2/km (comb.),13942546,Grigio scuro,12 mese,,,,,,,,,,,,,,,,,
0695d6d4-50c4-4962-9348-dc21432e71f2,Fiat,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,500X,Argento,Automatico,1.332 cm³,5,5,4,6,Euro 6,1.320 kg,anteriore,Base,"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,140 g CO2/km (comb.),13952885,Argento,,,,,,,,,,,,,,,,,,
d4d7d7b8-aabe-400b-9485-9a9bf7fc6a96,Citroen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,C5 Aircross,Grigio,Automatico,1.598 cm³,5,5,4,8,Euro 6d-TEMP,1.430 kg,anteriore,Metallizzato,"5,6 l/100 km (comb.)
7 l/100 km (urbano)
4,8 l/100 km (extraurbano)","Pelle parziale, Grigio",128 g CO2/km (comb.),13941730,Grigio Platinum,12 mese,,,,Sì,,,,,,,,,,,,,
37dd7724-b66b-46ce-80fe-fdaebd6c88df,Citroen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,C3 Aircross,Arancione,Manuale,1.199 cm³,5,5,3,6,Euro 6d-TEMP,1.234 kg,anteriore,Metallizzato,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Grigio",109 g CO2/km (comb.),13941336,Arancione,12 mese,,,,Sì,,,,,,,,,,,,,
1e7a0f18-b5ba-4a77-b571-41d4032a154d,Citroen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,C3 Aircross,Bianco,Manuale,1.199 cm³,5,5,3,6,Euro 6d-TEMP,1.234 kg,anteriore,Base,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Grigio",109 g CO2/km (comb.),13941359,Bianco,12 mese,,,,Sì,,,,,,,,,,,,,
fc9fd4ae-6858-48cf-a65e-f8196cf9a410,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,T-Roc,Bianco,Manuale,1.498 cm³,5,5,4,6,Euro 6,1.330 kg,anteriore,Metallizzato,"5,4 l/100 km (comb.)
6,6 l/100 km (urbano)
4,7 l/100 km (extraurbano)","Stoffa, Grigio",122 g CO2/km (comb.),13947879,Bianco,,,Sì,,,,,,,,,,,,,,,
e241a32c-72b0-4e0a-836e-4e703e2458cc,Nissan,SUV/Fuoristrada/Pick-up,Benzina,Usato,2010,Qashqai,Bianco,Manuale,1.598 cm³,5,5,4,5,Euro 4,1.372 kg,anteriore,Base,"6,7 l/100 km (comb.)
8,4 l/100 km (urbano)
5,7 l/100 km (extraurbano)","Stoffa, Nero",162 g CO2/km (comb.),13942310,Bianco,,,,,,,,,,,,,,,,,,
cab9167f-0ecd-476b-89ab-8befd7e9b228,Nissan,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,Qashqai,Nero,Manuale,1.332 cm³,5,5,4,6,,,anteriore,Metallizzato,"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Altro",130 g CO2/km (comb.),ga507,,Sì,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
d19d4eca-5b4e-4e88-ae7b-116f90358bdd,Citroen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,C3 Aircross,Grigio,Manuale,1.199 cm³,5,5,3,6,,,anteriore,Metallizzato,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Altro",109 g CO2/km (comb.),66471270,Grigio platinum,12 mese,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
e0cb0749-1b39-4bc7-a486-6543b64d3295,Maserati,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Levante,Grigio,Automatico,2.979 cm³,5,5,6,8,Euro 6,2.184 kg,4x4,Base,,Rosso,,13951002,Grigio,Sì,,,"10,9 l/100 km (comb.)
15 l/100 km (urbano)
8,5 l/100 km (extraurbano)",,253 g CO2/km (comb.),,,,,,,,,,,,
fc5dcae4-b2fc-4cac-9fdc-43911241d83b,Kia,SUV/Fuoristrada/Pick-up,Benzina,Usato,2016,Sportage,Nero,Manuale,1.591 cm³,5,5,4,6,Euro 6,1.454 kg,anteriore,Metallizzato,"6,7 l/100 km (comb.)
8,6 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",156 g CO2/km (comb.),13946941,Nero,,,,,,,,,,,,,,,,,,
2395cfe3-6751-4424-b155-23f121a2e43a,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2018,Arona,Bianco,Manuale,999 cm³,5,5,3,6,Euro 6,1.187 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Pelle parziale, Nero",113 g CO2/km (comb.),13868546,Bianco,,,,,,,,,,,,,,,,,,
d473b940-062c-45d1-ba5d-6ce03b15654c,Skoda,SUV/Fuoristrada/Pick-up,Benzina,Usato,2020,Kamiq,Rosso,Manuale,999 cm³,5,5,3,6,,,anteriore,,"5 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Altro",113 g CO2/km (comb.),793,Rosso corallo,24 mese,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
8d1f0c93-8536-4d3a-a596-6e33c2790901,MINI,SUV/Fuoristrada/Pick-up,Benzina,Usato,2011,Cooper Countryman,Bronzo,Automatico,1.598 cm³,5,5,4,6,Euro 5,1.340 kg,anteriore,Metallizzato,"6 l/100 km (comb.)
7,4 l/100 km (urbano)
5,2 l/100 km (extraurbano)","Stoffa, Grigio",140 g CO2/km (comb.),13934469,Bronzo,12 mese,,,,Sì,,,,,,,,,,,,,
8abed887-8be4-426d-a900-fa9a865cc8b9,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Arona,Bianco,Manuale,999 cm³,5,5,3,5,Euro 6,1.180 kg,anteriore,Base,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Grigio",112 g CO2/km (comb.),13933646,Bianco,Sì,,,,Sì,,,,,,,,,,,,,
367a633c-5874-4841-a63b-279d64cd51f2,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),ZX61064,Nero,,,,,,,,,,,,,,,,,,
06106e82-8448-47c3-ba79-5c3e872fa475,SEAT,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,Arona,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.187 kg,anteriore,Base,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,110 g CO2/km (comb.),ZU95372,Antracite,,,,,,,,,,,,,,,,,,
f94f3bbd-4b6d-4097-9241-0e90d9e0ec6e,Hyundai,SUV/Fuoristrada/Pick-up,Benzina,Usato,2017,Kona,Verde,Manuale,998 cm³,5,5,3,6,Euro 6,1.233 kg,anteriore,Base,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",,125 g CO2/km (comb.),NV95005,Verde,Sì,,,,,,,,,,,,,,,,,
c366c398-1511-4b1f-b6fc-3d6b6111a9fc,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Grigio,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),LL05781,Antracite,,,,,,,,,,,,,,,,,,
aa3aaa61-a9de-44cd-a547-f787b880f701,Ford,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,EcoSport,Grigio,Automatico,998 cm³,5,5,3,6,Euro 6,1.391 kg,anteriore,Base,"6,2 l/100 km (comb.)
7,6 l/100 km (urbano)
5,2 l/100 km (extraurbano)",,140 g CO2/km (comb.),FA40850,Antracite,,,,,,,,,,,,,,,,,,
f1aa8a9d-f938-4fb8-b3f6-1a94b2160379,Volkswagen,SUV/Fuoristrada/Pick-up,Benzina,Usato,2019,T-Cross,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.250 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,111 g CO2/km (comb.),ZX61064,Nero,,,,,,,,,,,,,,,,,,
